unique_id,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons,row_id,cluster_id,confidence_score
INV-33282500012,2021-01-07,2536,HY-VEE / PLEASANT HILL,4815 Maple Drive,Pleasant Hill,50317,POINT (-93.519187 41.598109),77,Polk,1012100,Canadian Whiskies,259,Heaven Hill Brands,11771,Black Velvet Mini,8,50,8.5,12.75,1,12.75,0.05,0.01,INV-33282500012,178,0.81
INV-41466200001,2021-10-29,4617,Lickety Liquor,2501 HUBBELL AVE,Des Moines,50317,POINT (-93.570489 41.607817),77,POLK,1041100,American Dry Gins,370,PERNOD RICARD USA,32234,Seagrams Extra Dry Gin,24,375,3.39,5.09,24,122.16,9,2.37,INV-41466200001,286,0.81
INV-36145100009,2021-04-27,2636,Hy-Vee Wine and Spirits / Hubbell,2310 Hubbell Ave,Des Moines,50317,POINT (-93.573845 41.604312),77,POLK,1062500,Flavored Rum,35,BACARDI USA INC,43137,Bacardi Limon,12,1000,9.5,14.25,12,171,12,3.17,INV-36145100009,278,0.81
INV-43150100028,2021-12-22,6129,East End Liquor / Des Moines,3804 Hubbell Ave,Des Moines,50317,POINT (-93.541387 41.630882),77,POLK,1051100,American Brandies,205,E & J Gallo Winery,73780,E & J Vanilla,12,750,6.5,9.75,3,29.25,2.25,0.59,INV-43150100028,179,0.81
INV-35707000068,2021-04-09,4169,Super Quick 2 / Hubbell,1824 Hubbell Ave,Des Moines,50317,"",77,POLK,1071100,Cocktails /RTD,395,PROXIMO,59154,1800 Ultimate Margarita,6,1750,10.04,15.06,3,45.18,5.25,1.38,INV-35707000068,16,0.81
INV-38822100062,2021-07-30,4273,Smokin' Joe's #4 Tobacco and Liquor Outlet,2800 E University Ave,Des Moines,50317,POINT (-93.562106 41.600564),77,POLK,1031100,American Vodkas,297,Laird & Company,35916,Five O'Clock Vodka,12,750,3.37,5.06,2,10.12,1.5,0.39,INV-38822100062,192,0.81
INV-33286600039,2021-01-07,5057,Kum & Go #535 / Des Moines,4960 E Broadway Ave,Des Moines,50317,"",77,POLK,1012100,Canadian Whiskies,259,Heaven Hill Brands,10550,Black Velvet Toasted Caramel,12,750,5.23,7.85,6,47.1,4.5,1.18,INV-33286600039,181,0.81
INV-38000900040,2021-07-02,4599,Quik Trip #500 / Hubbell DM,3700 Hubbell Ave,Des Moines,50317,POINT (-93.54490600000001 41.629026),77,POLK,1031100,American Vodkas,421,SAZERAC COMPANY  INC,38089,Platinum 7x Vodka,48,100,0.89,1.34,48,64.32,4.8,1.26,INV-38000900040,1060,0.81
INV-37661900010,2021-06-21,2532,Hy-Vee Food Store #2 / Des Moines,2540 E Euclid,Des Moines,50317,POINT (-93.569452 41.627838),77,POLK,1031100,American Vodkas,626,JDSO INC / Red Boot Distillery,36875,Blue Ox Vodka,6,1750,7.22,10.83,1,10.76,1.75,0.46,INV-37661900010,511,0.81
INV-43976200059,2022-01-20,2532,Hy-Vee Food Store #2 / Des Moines,2540 E Euclid,Des Moines,50317,POINT (-93.56955 41.627827),77,POLK,1031100,American Vodkas,260,DIAGEO AMERICAS,39866,Smirnoff 100prf,12,750,9.5,14.25,2,28.5,1.5,0.39,INV-43976200059,511,0.81
INV-36821500001,2021-05-20,2536,HY-VEE / PLEASANT HILL,4815 Maple Drive,Pleasant Hill,50317,POINT (-93.519187 41.598109),77,Polk,1032200,Imported Flavored Vodka,260,DIAGEO AMERICAS,64418,Ciroc Summer Watermelon,12,750,16.49,24.74,2,49.48,1.5,0.39,INV-36821500001,178,0.81
INV-35328000029,2021-03-25,2636,Hy-Vee Wine and Spirits / Hubbell,2310 Hubbell Ave,Des Moines,50317,POINT (-93.573845 41.604312),77,POLK,1071100,Cocktails /RTD,55,SAZERAC NORTH AMERICA,57148,Chi-Chi's Margarita,6,1750,6.5,9.75,6,49.5,10.5,2.77,INV-35328000029,278,0.81
INV-37010500058,2021-05-27,2536,HY-VEE / PLEASANT HILL,4815 Maple Drive,Pleasant Hill,50317,POINT (-93.519187 41.598109),77,Polk,1062100,Gold Rum,434,LUXCO INC,45246,Paramount Gold Rum,12,750,4,6,12,72,9,2.37,INV-37010500058,178,0.81
INV-37052100029,2021-05-28,4596,Quik Trip #534 / E University DM,2945 E University,Des Moines,50317,POINT (-93.558972 41.600468),77,POLK,1012100,Canadian Whiskies,259,Heaven Hill Brands,11776,Black Velvet,12,750,5.23,7.85,12,94.2,9,2.37,INV-37052100029,885,0.81
INV-34078000024,2021-02-05,5443,1st Stop Beverage Shop,2839 East University Ave.,Des Moines,50317,POINT (-93.561517 41.600476),77,POLK,1011100,Blended Whiskies,297,Laird & Company,23626,Five Star PET,12,750,3.5,5.25,12,63,9,2.37,INV-34078000024,300,0.81
INV-35678400005,2021-04-09,4617,Lickety Liquor,2501 HUBBELL AVE,Des Moines,50317,POINT (-93.570489 41.607817),77,POLK,1082000,Imported Cordials & Liqueurs,259,Heaven Hill Brands,65194,Hpnotiq,12,375,6.5,9.75,2,19.5,0.75,0.19,INV-35678400005,286,0.81
INV-40371400009,2021-09-23,2536,HY-VEE / PLEASANT HILL,4815 Maple Drive,Pleasant Hill,50317,POINT (-93.519187 41.598109),77,Polk,1032100,Imported Vodkas,260,DIAGEO AMERICAS,34458,Ketel One,6,1750,20.66,30.99,6,185.94,10.5,2.77,INV-40371400009,178,0.81
INV-43217400008,2021-12-23,2532,Hy-Vee Food Store #2 / Des Moines,2540 E Euclid,Des Moines,50317,POINT (-93.56955 41.627827),77,POLK,1031100,American Vodkas,301,FIFTH GENERATION INC,38178,Titos Handmade Vodka,6,1750,19,28.5,24,684,42,11.09,INV-43217400008,511,0.81
INV-35144100052,2021-03-18,2636,Hy-Vee Wine and Spirits / Hubbell,2310 Hubbell Ave,Des Moines,50317,POINT (-93.573845 41.604312),77,POLK,1012400,Irish Whiskies,380,Phillips Beverage,15582,Finagrens Irish Whiskey,12,750,10.07,15.11,12,172.32,9,2.37,INV-35144100052,278,0.81
INV-35898500051,2021-04-16,4273,Smokin' Joe's #4 Tobacco and Liquor Outlet,2800 E University Ave,Des Moines,50317,POINT (-93.562106 41.600564),77,POLK,1082000,Imported Cordials & Liqueurs,192,"Mast-Jagermeister US, Inc",65256,Jagermeister Liqueur,12,750,13,19.5,2,39,1.5,0.39,INV-35898500051,192,0.81
INV-40192800062,2021-09-17,4273,Smokin' Joe's #4 Tobacco and Liquor Outlet,2800 E University Ave,Des Moines,50317,POINT (-93.562106 41.600564),77,POLK,1081600,Whiskey Liqueur,421,SAZERAC COMPANY  INC,86884,Southern Comfort,24,375,4.78,7.17,1,7.17,0.37,0.09,INV-40192800062,192,0.81
INV-35326900014,2021-03-25,4433,Kum & Go #24  Pleasant Hill,5970 Morning Star Ct,Pleasant Hill,50317,POINT (-93.492204 41.597596),77,Polk,1011200,Straight Bourbon Whiskies,260,DIAGEO AMERICAS,17086,Bulleit Bourbon,12,750,16.5,24.75,4,99,3,0.79,INV-35326900014,724,0.81
INV-36453300051,2021-05-07,4273,Smokin' Joe's #4 Tobacco and Liquor Outlet,2800 E University Ave,Des Moines,50317,POINT (-93.562106 41.600564),77,POLK,1081400,American Schnapps,55,SAZERAC NORTH AMERICA,84170,99 Bananas,12,750,7.5,11.25,1,11.25,0.75,0.19,INV-36453300051,192,0.81
INV-40153000049,2021-09-16,6129,East End Liquor / Des Moines,3804 Hubbell Ave,Des Moines,50317,POINT (-93.541351 41.630849),77,POLK,1011400,Tennessee Whiskies,85,Brown Forman Corp.,86668,Jack Daniels Tennessee Honey Mini,12,50,11.5,17.25,3,40.77,0.15,0.03,INV-40153000049,179,0.81
INV-38790600027,2021-07-30,2532,Hy-Vee Food Store #2 / Des Moines,2540 E Euclid,Des Moines,50317,POINT (-93.569452 41.627838),77,POLK,1031100,American Vodkas,434,LUXCO INC,36308,Hawkeye Vodka,6,1750,7.17,10.76,18,193.68,31.5,8.32,INV-38790600027,511,0.81
INV-42191600046,2021-11-19,4169,Super Quick 2 / Hubbell,1824 Hubbell Ave,Des Moines,50317,"",77,POLK,1022200,100% Agave Tequila,255,Infinium Spirits,87385,Corralejo Silver,6,750,15,22.5,3,67.5,2.25,0.59,INV-42191600046,16,0.81
INV-36094800025,2021-04-23,4273,Smokin' Joe's #4 Tobacco and Liquor Outlet,2800 E University Ave,Des Moines,50317,POINT (-93.562106 41.600564),77,POLK,1031200,American Flavored Vodka,380,Phillips Beverage,41693,UV Blue Raspberry,12,750,7,10.5,1,10.5,0.75,0.19,INV-36094800025,192,0.81
INV-36408400001,2021-05-06,5057,Kum & Go #535 / Des Moines,4960 E Broadway Ave,Des Moines,50317,"",77,POLK,1012100,Canadian Whiskies,259,Heaven Hill Brands,11774,Black Velvet,24,375,3.07,4.61,2,9.22,0.75,0.19,INV-36408400001,181,0.81
INV-37190500008,2021-06-04,4511,Super Quick / SE 30 DM,303 SE 30th St,Des Moines,50317,POINT (-93.558326 41.585264),77,POLK,1082000,Imported Cordials & Liqueurs,35,BACARDI USA INC,47865,D'usse VSOP,6,750,32,48,6,288,4.5,1.18,INV-37190500008,1508,1.0
INV-40772300008,2021-10-07,2532,Hy-Vee Food Store #2 / Des Moines,2540 E Euclid,Des Moines,50317,POINT (-93.569452 41.627838),77,POLK,1011200,Straight Bourbon Whiskies,65,Jim Beam Brands,19476,Makers Mark,12,750,18,27,12,324,9,2.37,INV-40772300008,511,0.81
INV-37011000053,2021-05-27,4599,Quik Trip #500 / Hubbell DM,3700 Hubbell Ave,Des Moines,50317,POINT (-93.54490600000001 41.629026),77,POLK,1012100,Canadian Whiskies,259,Heaven Hill Brands,11773,Black Velvet,48,200,1.56,2.34,4,9.36,0.8,0.21,INV-37011000053,1060,0.81
INV-40628100040,2021-10-01,4169,Super Quick 2 / Hubbell,1824 Hubbell Ave,Des Moines,50317,"",77,POLK,1051100,American Brandies,205,E & J Gallo Winery,52594,E & J VS,24,375,3.5,5.25,6,31.5,2.25,0.59,INV-40628100040,16,0.81
INV-38183700008,2021-07-08,2636,Hy-Vee Wine and Spirits / Hubbell,2310 Hubbell Ave,Des Moines,50317,POINT (-93.573845 41.604312),77,POLK,1081600,Whiskey Liqueur,259,Heaven Hill Brands,27453,Cinerator Mini,8,50,6.38,9.57,8,76.56,0.4,0.1,INV-38183700008,278,0.81
INV-36861900008,2021-05-22,5443,1st Stop Beverage Shop,2839 East University Ave.,Des Moines,50317,POINT (-93.561517 41.600476),77,POLK,1091300,Neutral Grain Spirits Flavored,346,OLE SMOKY DISTILLERY LLC,86843,Ole Smoky Salty Caramel Whiskey,6,750,10,15,6,90,4.5,1.18,INV-36861900008,300,0.81
INV-39822900021,2021-09-06,4617,Lickety Liquor,2501 HUBBELL AVE,Des Moines,50317,POINT (-93.570489 41.607817),77,POLK,1091300,Neutral Grain Spirits Flavored,346,OLE SMOKY DISTILLERY LLC,86785,Ole Smoky Apple Pie Moonshine 70prf,6,750,12.5,18.75,6,112.5,4.5,1.18,INV-39822900021,286,0.81
INV-43235200004,2021-12-24,4169,Super Quick 2 / Hubbell,1824 Hubbell Ave,Des Moines,50317,"",77,POLK,1031100,American Vodkas,301,FIFTH GENERATION INC,38174,Titos Handmade Vodka,12,375,5.42,8.13,12,97.56,4.5,1.18,INV-43235200004,16,0.81
INV-37795600020,2021-06-24,2636,Hy-Vee Wine and Spirits / Hubbell,2310 Hubbell Ave,Des Moines,50317,POINT (-93.573845 41.604312),77,POLK,1062400,Spiced Rum,259,Heaven Hill Brands,43028,Admiral Nelson Spiced,6,1750,11.55,17.33,6,103.98,10.5,2.77,INV-37795600020,278,0.81
INV-36648000074,2021-05-14,4273,Smokin' Joe's #4 Tobacco and Liquor Outlet,2800 E University Ave,Des Moines,50317,POINT (-93.562106 41.600564),77,POLK,1081200,Cream Liqueurs,205,E & J Gallo Winery,73052,RumChata,12,375,7.5,11.25,1,11.25,0.37,0.09,INV-36648000074,192,0.81
INV-39380700035,2021-08-19,4599,Quik Trip #500 / Hubbell DM,3700 Hubbell Ave,Des Moines,50317,POINT (-93.54490600000001 41.629026),77,POLK,1031100,American Vodkas,300,McCormick Distilling Co.,36904,McCormick 80prf Vodka PET,24,375,1.8,2.7,48,129.6,18,4.75,INV-39380700035,1060,0.81
INV-36051900048,2021-04-22,2536,HY-VEE / PLEASANT HILL,4815 Maple Drive,Pleasant Hill,50317,POINT (-93.519187 41.598109),77,Polk,1011200,Straight Bourbon Whiskies,184,FOUR ROSES DISTILLERY,18348,Four Roses Small Batch,6,750,17.5,26.25,6,157.5,4.5,1.18,INV-36051900048,178,0.81
INV-42807900027,2021-12-10,4273,Smokin' Joe's #4 Tobacco and Liquor Outlet,2800 E University Ave,Des Moines,50317,POINT (-93.562106 41.600564),77,POLK,1031200,American Flavored Vodka,380,Phillips Beverage,41604,UV Grape,12,750,7,10.5,1,10.5,0.75,0.19,INV-42807900027,192,0.81
INV-37633400015,2021-06-18,4057,Tequila's Liquor Store,1434 Des Moines St Ste 5,Des Moines,50316,POINT (-93.59704 41.594713),77,POLK,1011400,Tennessee Whiskies,85,Brown Forman Corp.,26823,Jack Daniels Old #7 Black Label,48,200,4.23,6.35,12,76.2,2.4,0.63,INV-37633400015,109,0.81
INV-42808200053,2021-12-10,4057,Tequila's Liquor Store,1434 Des Moines St Ste 5,Des Moines,50316,POINT (-93.597365 41.594647),77,POLK,1032200,Imported Flavored Vodka,370,PERNOD RICARD USA,34014,Absolut Apeach,12,750,9.99,14.99,1,14.99,0.75,0.19,INV-42808200053,109,0.81
INV-43017700003,2021-12-17,4057,Tequila's Liquor Store,1434 Des Moines St Ste 5,Des Moines,50316,POINT (-93.597365 41.594647),77,POLK,1022200,100% Agave Tequila,163,STOLLER IMPORTS INC / MARSALLE COMPANY,87027,Adictivo Reposado Tequila,6,750,30,45,1,45,0.75,0.19,INV-43017700003,109,0.81
INV-33203800017,2021-01-05,4057,Tequila's Liquor Store,1434 Des Moines St Ste 5,Des Moines,50316,POINT (-93.59704 41.594713),77,POLK,1011400,Tennessee Whiskies,85,Brown Forman Corp.,86692,Jack Daniels Tennessee Fire,12,750,15.57,23.36,1,23.36,0.75,0.19,INV-33203800017,109,0.81
INV-40814900024,2021-10-08,5131,Oasis,"1401, Buchanan St",Des Moines,50316,POINT (-93.599362 41.59878),77,POLK,1022200,100% Agave Tequila,260,DIAGEO AMERICAS,87485,Don Julio Blanco,6,750,29.5,44.25,6,265.5,4.5,1.18,INV-40814900024,390,0.81
INV-38031100039,2021-07-02,4057,Tequila's Liquor Store,1434 Des Moines St Ste 5,Des Moines,50316,POINT (-93.59704 41.594713),77,POLK,1052100,Imported Brandies,420,MOET HENNESSY USA,48099,Hennessy VS,24,200,6.99,10.49,48,503.52,9.6,2.53,INV-38031100039,109,0.81
INV-35361100006,2021-03-26,3825,Shop N Save #2 / E 14th,1372 E 14th St,Des Moines,50316,POINT (-93.600499 41.604893),77,POLK,1031100,American Vodkas,255,Infinium Spirits,37888,Seagrams Extra Smooth Vodka,6,1750,10,15,6,90,10.5,2.77,INV-35361100006,845,0.81
INV-33713200026,2021-01-22,5131,Oasis,"1401, Buchanan St",Des Moines,50316,POINT (-93.599362 41.59878),77,POLK,1022200,100% Agave Tequila,85,Brown Forman Corp.,89274,El Jimador Anejo,6,750,14.37,21.56,3,64.68,2.25,0.59,INV-33713200026,390,0.81
INV-38621900086,2021-07-23,4057,Tequila's Liquor Store,1434 Des Moines St Ste 5,Des Moines,50316,POINT (-93.59704 41.594713),77,POLK,1071100,Cocktails /RTD,395,PROXIMO,59163,1800 Ultimate Watermelon Margarita,6,1750,10.04,15.06,6,90.36,10.5,2.77,INV-38621900086,109,0.81
INV-36453400012,2021-05-07,4057,Tequila's Liquor Store,1434 Des Moines St Ste 5,Des Moines,50316,POINT (-93.59704 41.594713),77,POLK,1011400,Tennessee Whiskies,85,Brown Forman Corp.,86670,Jack Daniels Tennessee Honey,12,750,15.57,23.36,3,70.08,2.25,0.59,INV-36453400012,109,0.81
INV-42808400051,2021-12-10,5131,Oasis,"1401, Buchanan St",Des Moines,50316,POINT (-93.59934 41.598784),77,POLK,1011200,Straight Bourbon Whiskies,260,DIAGEO AMERICAS,17086,Bulleit Bourbon,12,750,16.5,24.75,3,74.25,2.25,0.59,INV-42808400051,390,0.81
INV-43235000021,2021-12-24,5131,Oasis,"1401, Buchanan St",Des Moines,50316,POINT (-93.59934 41.598784),77,POLK,1022100,Mixto Tequila,395,PROXIMO,89191,Jose Cuervo Especial Reposado Mini,12,50,11.5,17.25,12,207,0.6,0.15,INV-43235000021,390,0.81
INV-34528200075,2021-02-23,4057,Tequila's Liquor Store,1434 Des Moines St Ste 5,Des Moines,50316,POINT (-93.59704 41.594713),77,POLK,1022100,Mixto Tequila,421,SAZERAC COMPANY  INC,88768,Tortilla White,6,1750,12.64,18.96,6,113.76,10.5,2.77,INV-34528200075,109,0.81
INV-43017700071,2021-12-17,4057,Tequila's Liquor Store,1434 Des Moines St Ste 5,Des Moines,50316,POINT (-93.597365 41.594647),77,POLK,1011200,Straight Bourbon Whiskies,65,Jim Beam Brands,27409,Jim Beam Honey,24,375,5.6,8.4,2,16.8,0.75,0.19,INV-43017700071,109,0.81
INV-35706700097,2021-04-09,4057,Tequila's Liquor Store,1434 Des Moines St Ste 5,Des Moines,50316,POINT (-93.59704 41.594713),77,POLK,1032200,Imported Flavored Vodka,370,PERNOD RICARD USA,34036,Absolut Pears,12,750,9.99,14.99,1,14.99,0.75,0.19,INV-35706700097,109,0.81
INV-38621900083,2021-07-23,4057,Tequila's Liquor Store,1434 Des Moines St Ste 5,Des Moines,50316,POINT (-93.59704 41.594713),77,POLK,1081400,American Schnapps,421,SAZERAC COMPANY  INC,984191,SOOH 99 Butterscotch Mini,10,50,6,9,1,9,0.05,0.01,INV-38621900083,109,0.81
INV-33483800031,2021-01-15,5125,Cash Saver  /  E Euclid Ave,1320 E  Euclid Ave,Des Moines,50316,POINT (-93.602851 41.627778),77,POLK,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.5,11.25,18,202.5,31.5,8.32,INV-33483800031,292,0.98
INV-42390900014,2021-11-26,5131,Oasis,"1401, Buchanan St",Des Moines,50316,POINT (-93.599362 41.59878),77,POLK,1031100,American Vodkas,297,Laird & Company,35918,Five O'Clock Vodka,6,1750,7.2,10.8,6,64.8,10.5,2.77,INV-42390900014,390,0.81
INV-37438600019,2021-06-12,3825,Shop N Save #2 / E 14th,1372 E 14th St,Des Moines,50316,POINT (-93.600499 41.604893),77,POLK,1052100,Imported Brandies,389,REMY COINTREAU USA INC,49189,Remy Martin VSOP,24,200,7.41,11.12,24,250.32,4.8,1.26,INV-37438600019,845,0.81
INV-34466200005,2021-02-19,5131,Oasis,"1401, Buchanan St",Des Moines,50316,POINT (-93.599362 41.59878),77,POLK,1081600,Whiskey Liqueur,421,SAZERAC COMPANY  INC,64870,Fireball Cinnamon Whiskey,48,100,0.9,1.35,48,64.8,4.8,1.26,INV-34466200005,390,0.81
INV-34078500014,2021-02-05,5131,Oasis,"1401, Buchanan St",Des Moines,50316,POINT (-93.599362 41.59878),77,POLK,1062100,Gold Rum,35,BACARDI USA INC,43031,Bacardi Gold Mini,12,50,5.54,8.31,2,16.62,0.1,0.02,INV-34078500014,390,0.81
INV-35482800009,2021-04-01,2528,Hy-Vee Food Store #3 / Des Moines,3221 SE 14th St,Des Moines,50315,"",77,POLK,1041100,American Dry Gins,55,SAZERAC NORTH AMERICA,30058,Fleischmanns Gin,6,1750,6.5,9.75,6,58.5,10.5,2.77,INV-35482800009,10,0.89
INV-43826900001,2022-01-17,2528,Hy-Vee Food Store #3 / Des Moines,3221 SE 14th St,Des Moines,50315,"",77,POLK,1011200,Straight Bourbon Whiskies,421,SAZERAC COMPANY  INC,921600,HA EH Taylor Jr Barrel Proof,6,750,38,57,1,57,0.75,0.19,INV-43826900001,10,0.89
INV-41681100011,2021-11-05,4641,Kum & Go #573 / SE 14th DM,5830 SE 14th St,Des Moines,50315,"",77,POLK,1031100,American Vodkas,300,McCormick Distilling Co.,36904,McCormick 80prf Vodka PET,24,375,1.8,2.7,24,64.8,9,2.37,INV-41681100011,183,0.81
INV-39406400007,2021-08-20,5466,Southside Tobacco & Liquor,2424 SW 9th St #1,Des Moines,50315,POINT (-93.624729 41.56373),77,POLK,1031200,American Flavored Vodka,205,E & J Gallo Winery,40594,New Amsterdam Peach,12,750,7.5,11.25,12,135,9,2.37,INV-39406400007,968,0.81
INV-34443500001,2021-02-19,5145,South Side Food Mart,1101 Army Post Rd,Des Moines,50315,POINT (-93.628783 41.526511),77,POLK,1052100,Imported Brandies,389,REMY COINTREAU USA INC,49185,Remy Martin VSOP Flask,12,375,12.29,18.44,60,1106.4,22.5,5.94,INV-34443500001,386,0.81
INV-39562200041,2021-08-26,2528,Hy-Vee Food Store #3 / Des Moines,3221 SE 14th St,Des Moines,50315,"",77,POLK,1031100,American Vodkas,229,DEHNER DISTILLERY,37259,Gotcha Vodka,6,1750,6.5,9.75,6,58.5,10.5,2.77,INV-39562200041,10,0.89
INV-35899700012,2021-04-16,4478,U S Gas,3000 SW 9th St,Des Moines,50315,POINT (-93.625682 41.557862),77,POLK,1081600,Whiskey Liqueur,421,SAZERAC COMPANY  INC,64870,Fireball Cinnamon Whiskey,48,100,0.9,1.35,240,324,24,6.34,INV-35899700012,807,0.81
INV-38643200058,2021-07-26,2528,Hy-Vee Food Store #3 / Des Moines,3221 SE 14th St,Des Moines,50315,"",77,POLK,1051100,American Brandies,421,SAZERAC COMPANY  INC,56193,Paul Masson Peach Grande Amber Brandy,24,200,1.96,2.94,24,70.56,4.8,1.26,INV-38643200058,10,0.89
INV-40095200004,2021-09-15,5245,Best Trip,"1516, SE  1st St",Des Moines,50315,POINT (-93.613469 41.57592900000001),77,POLK,1031100,American Vodkas,301,FIFTH GENERATION INC,38174,Titos Handmade Vodka,12,375,5.42,8.13,12,97.56,4.5,1.18,INV-40095200004,690,0.81
INV-42558800001,2021-12-03,5145,South Side Food Mart,1101 Army Post Rd,Des Moines,50315,POINT (-93.628783 41.526511),77,POLK,1031200,American Flavored Vodka,260,DIAGEO AMERICAS,77647,Smirnoff Citrus,12,750,8.25,12.38,12,148.56,9,2.37,INV-42558800001,386,0.81
INV-34281400028,2021-02-15,2527,Hy-Vee Food Store #5 / Des Moines,1107 SE Army Post Rd,Des Moines,50315,POINT (-93.602372 41.526289),77,POLK,1031100,American Vodkas,300,McCormick Distilling Co.,36908,McCormick 80prf Vodka PET,6,1750,7.47,11.21,12,134.52,21,5.54,INV-34281400028,535,0.81
INV-38187400024,2021-07-09,5245,Best Trip,"1516, SE  1st St",Des Moines,50315,POINT (-93.613469 41.57592900000001),77,POLK,1012100,Canadian Whiskies,259,Heaven Hill Brands,11771,Black Velvet Mini,8,50,8.5,12.75,2,25.5,0.1,0.02,INV-38187400024,690,0.81
INV-35199700052,2021-03-22,2527,Hy-Vee Food Store #5 / Des Moines,1107 SE Army Post Rd,Des Moines,50315,POINT (-93.602372 41.526289),77,POLK,1081500,Triple Sec,65,Jim Beam Brands,86112,Dekuyper Triple Sec,12,1000,2.33,3.5,12,42,12,3.17,INV-35199700052,535,0.81
INV-39629700003,2021-08-27,4478,U S Gas,3000 SW 9th St,Des Moines,50315,POINT (-93.625682 41.557862),77,POLK,1052100,Imported Brandies,420,MOET HENNESSY USA,48105,Hennessy VS,12,375,11.49,17.24,36,620.64,13.5,3.56,INV-39629700003,807,0.81
INV-34373600009,2021-02-17,2527,Hy-Vee Food Store #5 / Des Moines,1107 SE Army Post Rd,Des Moines,50315,POINT (-93.602372 41.526289),77,POLK,1012100,Canadian Whiskies,260,DIAGEO AMERICAS,11298,Crown Royal,6,1750,31.99,47.99,6,287.94,10.5,2.77,INV-34373600009,535,0.81
INV-42597500108,2021-12-06,2527,Hy-Vee Food Store #5 / Des Moines,1107 SE Army Post Rd,Des Moines,50315,POINT (-93.602514 41.526291),77,POLK,1022300,Mezcal,619,Campari America,88104,Montelobos Espad�n Mezcal,6,750,20,30,6,180,4.5,1.18,INV-42597500108,535,0.81
INV-40011400006,2021-09-13,2527,Hy-Vee Food Store #5 / Des Moines,1107 SE Army Post Rd,Des Moines,50315,POINT (-93.602372 41.526289),77,POLK,1032100,Imported Vodkas,115,CONSTELLATION BRANDS INC,34820,Svedka 80prf,12,750,8.25,12.38,12,148.56,9,2.37,INV-40011400006,535,0.81
INV-37017000041,2021-05-28,5145,South Side Food Mart,1101 Army Post Rd,Des Moines,50315,POINT (-93.628783 41.526511),77,POLK,1031100,American Vodkas,301,FIFTH GENERATION INC,38174,Titos Handmade Vodka,12,375,5.42,8.13,12,97.56,4.5,1.18,INV-37017000041,386,0.81
INV-41297700035,2021-10-25,2527,Hy-Vee Food Store #5 / Des Moines,1107 SE Army Post Rd,Des Moines,50315,POINT (-93.602372 41.526289),77,POLK,1011200,Straight Bourbon Whiskies,125,CEDAR RIDGE VINEYARDS LL,17206,Cedar Ridge Bourbon,6,750,18.1,27.15,6,162.9,4.5,1.18,INV-41297700035,535,0.81
INV-44268100002,2022-01-31,2527,Hy-Vee Food Store #5 / Des Moines,1107 SE Army Post Rd,Des Moines,50315,POINT (-93.602514 41.526291),77,POLK,1081400,American Schnapps,65,Jim Beam Brands,82787,Dekuyper Buttershots,12,1000,7.87,11.81,12,141.72,12,3.17,INV-44268100002,535,0.81
INV-35546500022,2021-04-05,2527,Hy-Vee Food Store #5 / Des Moines,1107 SE Army Post Rd,Des Moines,50315,POINT (-93.602372 41.526289),77,POLK,1011200,Straight Bourbon Whiskies,260,DIAGEO AMERICAS,17086,Bulleit Bourbon,12,750,16.5,24.75,12,297,9,2.37,INV-35546500022,535,0.81
INV-34610800029,2021-02-26,5245,Best Trip,"1516, SE  1st St",Des Moines,50315,POINT (-93.613469 41.57592900000001),77,POLK,1022100,Mixto Tequila,395,PROXIMO,89191,Jose Cuervo Especial Reposado Mini,12,50,11.5,17.25,1,17.25,0.05,0.01,INV-34610800029,690,0.81
